SPECIES CODE,SPECIES,COMMON NAME,YEAR,NO. SITES,COLLATED INDEX,YEAR RANK,TIME PERIOD,COUNTRY
58,"Hesperia comma","Silver-spotted Skipper",1985,13,1.56,36,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1986,14,1.54,37,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1987,17,1.57,35,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1988,19,1.39,40,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1989,24,1.74,34,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1990,28,1.91,29,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1991,29,2,25,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1992,31,1.9,30,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1993,32,1.89,31,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1994,35,1.76,33,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1995,42,2.11,18,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1996,44,2.06,20,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1997,43,2.4,2,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1998,48,2.33,8,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",1999,53,2.42,1,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2000,52,2.22,14,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2001,52,2.17,16,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2002,51,2.11,18,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2003,54,2.36,5,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2004,56,2.16,17,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2005,56,2.38,4,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2006,56,2.36,5,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2007,55,2.04,23,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2008,59,1.92,28,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2009,60,2.03,24,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2010,53,2.22,14,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2011,56,2.23,13,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2012,50,1.98,27,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2013,55,2.35,7,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2014,58,2.31,10,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2015,67,2.28,12,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2016,67,2.05,21,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2017,73,2.05,21,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2018,76,2.32,9,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2019,73,2.31,10,"1976-2020","UK"
58,"Hesperia comma","Silver-spotted Skipper",2020,64,2.39,3,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1976,13,2.37,4,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1977,20,2.16,8,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1978,26,2.35,5,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1979,36,2.28,6,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1980,40,2.14,10,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1981,40,2.13,11,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1982,42,2.48,1,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1983,46,2.38,3,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1984,45,2.39,2,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1985,52,1.9,30,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1986,53,1.84,35,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1987,56,1.9,30,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1988,64,1.96,26,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1989,78,2.07,14,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1990,86,2.13,11,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1991,88,2.17,7,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1992,100,2.16,8,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1993,105,1.99,23,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1994,112,2.03,20,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1995,121,2.04,19,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1996,126,2.05,17,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1997,122,2.1,13,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1998,124,1.92,29,"1976-2020","UK"
48,"Hipparchia semele","Grayling",1999,133,2.06,15,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2000,145,2.06,15,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2001,138,1.99,23,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2002,163,1.85,34,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2003,169,1.87,33,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2004,174,1.83,36,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2005,185,1.95,27,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2006,202,2.03,20,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2007,224,1.67,43,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2008,230,1.8,38,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2009,255,1.99,23,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2010,259,2.05,17,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2011,252,2.01,22,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2012,242,1.8,38,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2013,264,1.94,28,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2014,290,1.88,32,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2015,328,1.73,42,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2016,318,1.59,44,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2017,334,1.58,45,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2018,347,1.78,41,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2019,364,1.8,38,"1976-2020","UK"
48,"Hipparchia semele","Grayling",2020,297,1.81,37,"1976-2020","UK"
94,"Lasiommata megera","Wall",1976,37,2.67,2,"1976-2020","UK"
94,"Lasiommata megera","Wall",1977,50,1.98,22,"1976-2020","UK"
94,"Lasiommata megera","Wall",1978,54,2.07,15,"1976-2020","UK"
94,"Lasiommata megera","Wall",1979,70,2.19,11,"1976-2020","UK"
94,"Lasiommata megera","Wall",1980,77,2.22,10,"1976-2020","UK"
94,"Lasiommata megera","Wall",1981,79,2.42,7,"1976-2020","UK"
94,"Lasiommata megera","Wall",1982,84,2.67,2,"1976-2020","UK"
94,"Lasiommata megera","Wall",1983,94,2.7,1,"1976-2020","UK"
94,"Lasiommata megera","Wall",1984,102,2.56,4,"1976-2020","UK"
94,"Lasiommata megera","Wall",1985,111,2.08,13,"1976-2020","UK"
94,"Lasiommata megera","Wall",1986,114,2,20,"1976-2020","UK"
94,"Lasiommata megera","Wall",1987,131,1.86,30,"1976-2020","UK"
94,"Lasiommata megera","Wall",1988,146,2.06,17,"1976-2020","UK"
94,"Lasiommata megera","Wall",1989,166,2.5,6,"1976-2020","UK"
94,"Lasiommata megera","Wall",1990,185,2.55,5,"1976-2020","UK"
94,"Lasiommata megera","Wall",1991,197,2.33,8,"1976-2020","UK"
94,"Lasiommata megera","Wall",1992,223,2.24,9,"1976-2020","UK"
94,"Lasiommata megera","Wall",1993,238,2.04,18,"1976-2020","UK"
94,"Lasiommata megera","Wall",1994,254,2.08,13,"1976-2020","UK"
94,"Lasiommata megera","Wall",1995,295,1.98,22,"1976-2020","UK"
94,"Lasiommata megera","Wall",1996,300,1.85,31,"1976-2020","UK"
94,"Lasiommata megera","Wall",1997,307,1.87,29,"1976-2020","UK"
94,"Lasiommata megera","Wall",1998,315,2.07,15,"1976-2020","UK"
94,"Lasiommata megera","Wall",1999,326,2.14,12,"1976-2020","UK"
94,"Lasiommata megera","Wall",2000,355,2.04,18,"1976-2020","UK"
94,"Lasiommata megera","Wall",2001,317,1.95,24,"1976-2020","UK"
94,"Lasiommata megera","Wall",2002,366,1.92,27,"1976-2020","UK"
94,"Lasiommata megera","Wall",2003,403,1.95,24,"1976-2020","UK"
94,"Lasiommata megera","Wall",2004,418,1.99,21,"1976-2020","UK"
94,"Lasiommata megera","Wall",2005,427,1.93,26,"1976-2020","UK"
94,"Lasiommata megera","Wall",2006,440,1.85,31,"1976-2020","UK"
94,"Lasiommata megera","Wall",2007,495,1.53,43,"1976-2020","UK"
94,"Lasiommata megera","Wall",2008,506,1.68,38,"1976-2020","UK"
94,"Lasiommata megera","Wall",2009,639,1.76,35,"1976-2020","UK"
94,"Lasiommata megera","Wall",2010,634,1.72,36,"1976-2020","UK"
94,"Lasiommata megera","Wall",2011,641,1.58,40,"1976-2020","UK"
94,"Lasiommata megera","Wall",2012,618,1.52,44,"1976-2020","UK"
94,"Lasiommata megera","Wall",2013,643,1.89,28,"1976-2020","UK"
94,"Lasiommata megera","Wall",2014,681,1.82,34,"1976-2020","UK"
94,"Lasiommata megera","Wall",2015,753,1.57,42,"1976-2020","UK"
94,"Lasiommata megera","Wall",2016,737,1.4,45,"1976-2020","UK"
94,"Lasiommata megera","Wall",2017,775,1.58,40,"1976-2020","UK"
94,"Lasiommata megera","Wall",2018,825,1.83,33,"1976-2020","UK"
94,"Lasiommata megera","Wall",2019,841,1.71,37,"1976-2020","UK"
94,"Lasiommata megera","Wall",2020,667,1.66,39,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2009,8,1.92,10,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2010,9,1.99,7,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2011,9,1.82,12,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2012,9,1.83,11,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2013,7,1.96,8,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2014,20,2.03,5,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2015,11,2.23,1,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2016,12,2.04,4,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2017,13,2.1,3,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2018,15,1.93,9,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2019,15,2.03,5,"1976-2020","UK"
63,"Leptidea juvernica","Cryptic Wood White",2020,10,2.13,2,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1979,7,3.06,2,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1980,7,3.15,1,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1981,7,2.31,7,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1982,7,2.61,5,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1983,7,2.56,6,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1984,9,2.74,3,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1985,11,2.65,4,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1986,13,1.85,27,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1987,15,1.79,33,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1988,16,1.36,42,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1989,18,1.83,29,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1990,22,2.13,8,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1991,28,1.99,14,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1992,31,2.07,10,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1993,33,1.83,29,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1994,36,1.91,20,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1995,43,2.02,13,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1996,43,1.91,20,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1997,46,1.93,19,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1998,47,1.77,34,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",1999,45,1.74,36,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2000,48,1.89,24,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2001,42,1.91,20,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2002,51,1.87,25,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2003,56,2.07,10,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2004,53,2.08,9,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2005,55,1.95,18,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2006,56,1.8,32,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2007,63,1.77,34,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2008,67,1.52,41,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2009,72,1.69,37,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2010,73,1.98,15,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2011,73,1.9,23,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2012,66,1.56,40,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2013,68,1.61,39,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2014,63,1.83,29,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2015,71,1.86,26,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2016,73,1.65,38,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2017,77,1.85,27,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2018,71,2.07,10,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2019,70,1.97,16,"1976-2020","UK"
62,"Leptidea sinapis","Wood White",2020,67,1.96,17,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1976,15,2.59,1,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1977,16,1.95,24,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1978,17,2.19,11,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1979,23,2.34,4,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1980,26,1.82,36,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1981,26,1.86,31,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1982,29,2.25,7,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1983,33,2.3,5,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1984,39,2.4,3,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1985,44,2.27,6,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1986,52,2.23,8,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1987,65,2.22,9,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1988,71,1.8,38,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1989,86,1.81,37,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1990,96,1.78,41,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1991,109,1.97,21,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1992,120,2.44,2,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1993,121,2.14,14,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1994,128,2.04,15,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1995,149,2.04,15,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1996,161,2.17,13,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1997,166,1.96,22,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1998,169,1.99,18,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",1999,173,1.79,39,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2000,178,1.79,39,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2001,168,1.74,42,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2002,180,1.74,42,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2003,193,1.92,27,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2004,200,2,17,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2005,202,1.98,19,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2006,209,2.21,10,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2007,218,1.93,26,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2008,235,1.85,32,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2009,277,1.95,24,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2010,280,2.19,11,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2011,279,1.88,30,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2012,276,1.65,44,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2013,305,1.92,27,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2014,323,1.96,22,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2015,358,1.84,33,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2016,371,1.5,45,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2017,385,1.92,27,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2018,404,1.98,19,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2019,410,1.84,33,"1976-2020","UK"
64,"Limenitis camilla","White Admiral",2020,353,1.84,33,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1976,36,2.36,2,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1977,57,1.69,45,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1978,62,1.87,32,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1979,78,2.19,9,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1980,86,1.95,26,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1981,90,1.91,28,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1982,94,2.19,9,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1983,107,2.12,13,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1984,117,2.24,4,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1985,126,1.88,31,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1986,133,2.08,17,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1987,157,2.01,21,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1988,178,1.89,30,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1989,207,2.39,1,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1990,235,2.3,3,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1991,259,2.24,4,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1992,286,2.11,15,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1993,314,1.86,34,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1994,347,2,23,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1995,407,2.24,4,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1996,444,2.2,8,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1997,465,2.23,7,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1998,477,1.96,25,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",1999,495,1.79,38,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2000,543,1.75,41,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2001,518,1.76,39,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2002,600,1.75,41,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2003,677,2.12,13,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2004,698,2.09,16,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2005,726,1.85,35,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2006,774,2.08,17,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2007,904,1.91,28,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2008,928,1.76,39,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2009,1318,2.01,21,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2010,1326,2.14,11,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2011,1328,2.05,19,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2012,1356,1.84,36,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2013,1460,1.94,27,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2014,1574,1.82,37,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2015,1712,1.7,44,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2016,1763,1.74,43,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2017,1905,1.87,32,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2018,2055,2.13,12,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2019,2125,2.02,20,"1976-2020","UK"
68,"Lycaena phlaeas","Small Copper",2020,1762,1.97,24,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1983,1,0.16,38,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1984,1,0.74,37,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1985,1,1.44,33,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1986,1,2.04,25,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1987,1,2.27,14,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1988,2,2.61,4,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1989,2,2.48,7,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1990,2,1.58,30,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1991,2,1.58,30,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1992,4,0.82,36,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1993,4,1.27,34,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1994,4,1.6,29,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1995,5,1.89,26,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1996,4,1.79,28,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1997,5,1.23,35,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1998,5,1.51,32,"1976-2020","UK"
73,"Maculinea arion","Large Blue",1999,6,1.82,27,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2000,8,2.24,15,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2001,7,2.1,23,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2002,16,2.18,21,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2003,16,2.21,16,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2004,15,2.29,12,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2005,18,2.33,10,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2006,19,2.32,11,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2007,21,2.2,17,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2008,23,2.19,19,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2009,25,2.15,22,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2010,24,2.29,12,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2011,26,2.2,17,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2012,28,2.42,9,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2013,30,2.19,19,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2014,31,2.1,23,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2015,33,2.46,8,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2016,31,2.6,5,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2017,28,2.59,6,"1976-2020","UK"
73,"Maculinea arion","Large Blue",2018,29,2.8,1,"1976-2020","UK"
